Producto,SKU,Precio,Precio Rebajado,Descripcion_corta,Imagen,Color,Talla,Disponibilidad
Camiseta Las Picassas,"<span class=""sku"">N/D</span>","35,00€",,Camiseta Unisex de manga corta Las Picassas. Es de 100% Algodón Peinado Orgánico. De color negro con el diseño en impresión textil.,"https://crisalidadesigner.com/wp-content/uploads/2020/11/Camiseta-Las-Picassas-Negra-Algodon-Organico-La-Modateca-Crisalida-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/11/Camiseta-Las-Picassas-Negra-Algodon-Organico-La-Modateca-Crisalida1-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/11/Camiseta-Las-Picassas-Negra-Algodon-Organico-La-Modateca-Crisalida2-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/11/Camiseta-Las-Picassas-Negra-Algodon-Organico-La-Modateca-Crisalida3-scaled.jpg",None,S-M,30
Camiseta Las Picassas,"<span class=""sku"">N/D</span>","35,00€",,Camiseta Unisex de manga corta Las Picassas. Es de 100% Algodón Peinado Orgánico. De color negro con el diseño en impresión textil.,"https://crisalidadesigner.com/wp-content/uploads/2020/11/Camiseta-Las-Picassas-Negra-Algodon-Organico-La-Modateca-Crisalida-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/11/Camiseta-Las-Picassas-Negra-Algodon-Organico-La-Modateca-Crisalida1-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/11/Camiseta-Las-Picassas-Negra-Algodon-Organico-La-Modateca-Crisalida2-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/11/Camiseta-Las-Picassas-Negra-Algodon-Organico-La-Modateca-Crisalida3-scaled.jpg",None,M-L,30
Camiseta Las Picassas,"<span class=""sku"">N/D</span>","35,00€",,Camiseta Unisex de manga corta Las Picassas. Es de 100% Algodón Peinado Orgánico. De color negro con el diseño en impresión textil.,"https://crisalidadesigner.com/wp-content/uploads/2020/11/Camiseta-Las-Picassas-Negra-Algodon-Organico-La-Modateca-Crisalida-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/11/Camiseta-Las-Picassas-Negra-Algodon-Organico-La-Modateca-Crisalida1-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/11/Camiseta-Las-Picassas-Negra-Algodon-Organico-La-Modateca-Crisalida2-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/11/Camiseta-Las-Picassas-Negra-Algodon-Organico-La-Modateca-Crisalida3-scaled.jpg",None,L-XL,30
Bufanda Reversible Fases Lunares Verde,"<span class=""sku"">BufandaLunasVerde</span>","49,00€",,"Bufanda grande y larga de lana de merino. Por un lado es de color verde con las lunas de colores y por el otro lado de colores con las lunas verdes. Una bufanda reversible para que te la pongas por el lado que más te gusta. Inspirada en las fases lunares y en todas sus formas; crecientes, menguantes, nuevas y llenas.",https://crisalidadesigner.com/wp-content/uploads/2020/10/Bufanda-Fases-Lunares-Verde-Crisalida2-scaled.jpg
Bufanda Reversible Fases Lunares Azul,"<span class=""sku"">BufandaLunasAzul</span>","49,00€",,"Bufanda grande y larga de lana de merino. Por un lado es de color azul con las lunas de colores y por el otro lado de colores con las lunas azules. Una bufanda reversible para que te la pongas por el lado que más te gusta. Inspirada en las fases lunares y en todas sus formas; crecientes, menguantes, nuevas y llenas.","https://crisalidadesigner.com/wp-content/uploads/2020/10/Bufanda-Fases-Lunares-Azul-Crisalida1-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/10/Bufanda-Fases-Lunares-Azul-Crisalida2-scaled.jpg"
Jersey Fases Lunares Verde,"<span class=""sku"">JerseyLunasVerde</span>","120,00€",,"Jersey amplio de lana de merino con cuello redondo. Inspirado en las fases lunares y en todas sus formas; crecientes, menguantes, nuevas y llenas.","https://crisalidadesigner.com/wp-content/uploads/2020/10/Jersey-Fases-Lunares-Verde-Crisalida-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/10/Jersey-Fases-Lunares-Verde-Crisalida1-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/09/Jersey-Fases-Lunares-Verde-Crisalida3-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/10/Medidas-Jersey-Fases-Lunares-Verde-Crisalida-scaled.jpg",None,1,0
Jersey Fases Lunares Verde,"<span class=""sku"">JerseyLunasVerde</span>","120,00€",,"Jersey amplio de lana de merino con cuello redondo. Inspirado en las fases lunares y en todas sus formas; crecientes, menguantes, nuevas y llenas.","https://crisalidadesigner.com/wp-content/uploads/2020/10/Jersey-Fases-Lunares-Verde-Crisalida-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/10/Jersey-Fases-Lunares-Verde-Crisalida1-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/09/Jersey-Fases-Lunares-Verde-Crisalida3-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/10/Medidas-Jersey-Fases-Lunares-Verde-Crisalida-scaled.jpg",None,2,0
Jersey Fases Lunares Azul,"<span class=""sku"">JerseyLunasAzul</span>","120,00€",,"Jersey amplio de lana de merino con cuello redondo. Inspirado en las fases lunares y en todas sus formas; crecientes, menguantes, nuevas y llenas.","https://crisalidadesigner.com/wp-content/uploads/2020/10/Jersey-Fases-Lunares-Azul-Crisalida4-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/10/Jersey-Fases-Lunares-Azul-Crisalida1-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/10/Jersey-Fases-Lunares-Azul-Crisalida5-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/10/Medidas-Jersey-Fases-Lunares-Azul-Crisalida-scaled.jpg",None,1,30
Jersey Fases Lunares Azul,"<span class=""sku"">JerseyLunasAzul</span>","120,00€",,"Jersey amplio de lana de merino con cuello redondo. Inspirado en las fases lunares y en todas sus formas; crecientes, menguantes, nuevas y llenas.","https://crisalidadesigner.com/wp-content/uploads/2020/10/Jersey-Fases-Lunares-Azul-Crisalida4-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/10/Jersey-Fases-Lunares-Azul-Crisalida1-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/10/Jersey-Fases-Lunares-Azul-Crisalida5-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/10/Medidas-Jersey-Fases-Lunares-Azul-Crisalida-scaled.jpg",None,2,0
Jersey Paisaje Atardecer Azul,"<span class=""sku"">N/D</span>","129,00€",,"El jersey paisaje atardecer es muy cómodo. Es de cuello medio-alto y con manga ranglán. En varios colores, inspirado en los atardeceres de verano. Es de lana de merino para que no pases frío, porque la lana de merino se adapta a la temperatura de tu cuerpo. Además es un material que dura años, para que tus prendas formen parte de tu vida y de tu historia. Para que estos paisajes, formen parte de los tuyos. De tus fotografías y sobre todo de tus recuerdos.","https://crisalidadesigner.com/wp-content/uploads/2020/09/Jersey-Paisaje-Atardecer-Azul-Crisalida2-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/09/Jersey-Paisaje-Atardecer-Azul-Crisalida1.1-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/09/Jersey-Paisaje-Atardecer-Azul1-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2019/08/Jersey-Atardecer-Colección-Paisajes-Lana-Merino-Crisálida3.jpg",None,1,30
Jersey Paisaje Atardecer Azul,"<span class=""sku"">N/D</span>","129,00€",,"El jersey paisaje atardecer es muy cómodo. Es de cuello medio-alto y con manga ranglán. En varios colores, inspirado en los atardeceres de verano. Es de lana de merino para que no pases frío, porque la lana de merino se adapta a la temperatura de tu cuerpo. Además es un material que dura años, para que tus prendas formen parte de tu vida y de tu historia. Para que estos paisajes, formen parte de los tuyos. De tus fotografías y sobre todo de tus recuerdos.","https://crisalidadesigner.com/wp-content/uploads/2020/09/Jersey-Paisaje-Atardecer-Azul-Crisalida2-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/09/Jersey-Paisaje-Atardecer-Azul-Crisalida1.1-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/09/Jersey-Paisaje-Atardecer-Azul1-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2019/08/Jersey-Atardecer-Colección-Paisajes-Lana-Merino-Crisálida3.jpg",None,2,30
Jersey Paisaje Atardecer Rosa,"<span class=""sku"">N/D</span>","129,00€",,"El jersey paisaje atardecer es muy cómodo. Es de cuello medio-alto y con manga ranglán. En varios colores, inspirado en los atardeceres de verano. Es de lana de merino para que no pases frío, porque la lana de merino se adapta a la temperatura de tu cuerpo. Además es un material que dura años, para que tus prendas formen parte de tu vida y de tu historia. Para que estos paisajes, formen parte de los tuyos. De tus fotografías y sobre todo de tus recuerdos.","https://crisalidadesigner.com/wp-content/uploads/2020/09/Jersey-Paisaje-Atardecer-Rosa-Crisalida-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/09/Jersey-Paisaje-Atardecer-Rosa-Crisalida3-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/09/Jersey-Paisaje-Atardecer-Rosa-Crisalida1-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2019/08/Jersey-Atardecer-Colección-Paisajes-Lana-Merino-Crisálida3.jpg",None,1,30
Jersey Paisaje Atardecer Rosa,"<span class=""sku"">N/D</span>","129,00€",,"El jersey paisaje atardecer es muy cómodo. Es de cuello medio-alto y con manga ranglán. En varios colores, inspirado en los atardeceres de verano. Es de lana de merino para que no pases frío, porque la lana de merino se adapta a la temperatura de tu cuerpo. Además es un material que dura años, para que tus prendas formen parte de tu vida y de tu historia. Para que estos paisajes, formen parte de los tuyos. De tus fotografías y sobre todo de tus recuerdos.","https://crisalidadesigner.com/wp-content/uploads/2020/09/Jersey-Paisaje-Atardecer-Rosa-Crisalida-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/09/Jersey-Paisaje-Atardecer-Rosa-Crisalida3-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/09/Jersey-Paisaje-Atardecer-Rosa-Crisalida1-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2019/08/Jersey-Atardecer-Colección-Paisajes-Lana-Merino-Crisálida3.jpg",None,2,30
Jersey Fases Lunares Negro,"<span class=""sku"">JerseyLunasNegro</span>","120,00€",,"Jersey amplio de lana de merino con cuello redondo. Inspirado en las fases lunares y en todas sus formas; crecientes, menguantes, nuevas y llenas.","https://crisalidadesigner.com/wp-content/uploads/2020/09/Jersey-Fases-Lunares-Negro-Crisalida-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/09/Jersey-Fases-Lunares-Negro-Crisalida1-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2017/09/Jersey-Fases-Lunares-Lana-Merino-Crisálida.jpg,https://crisalidadesigner.com/wp-content/uploads/2017/09/Jersey-Fases-Lunares-Lana-Merino-Crisálida2.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/10/Medidas-Jersey-Fases-Lunares-Negro-Crisalida-scaled.jpg",None,1,0
Jersey Fases Lunares Negro,"<span class=""sku"">JerseyLunasNegro</span>","120,00€",,"Jersey amplio de lana de merino con cuello redondo. Inspirado en las fases lunares y en todas sus formas; crecientes, menguantes, nuevas y llenas.","https://crisalidadesigner.com/wp-content/uploads/2020/09/Jersey-Fases-Lunares-Negro-Crisalida-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/09/Jersey-Fases-Lunares-Negro-Crisalida1-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2017/09/Jersey-Fases-Lunares-Lana-Merino-Crisálida.jpg,https://crisalidadesigner.com/wp-content/uploads/2017/09/Jersey-Fases-Lunares-Lana-Merino-Crisálida2.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/10/Medidas-Jersey-Fases-Lunares-Negro-Crisalida-scaled.jpg",None,2,0
Bufanda Reversible Fases Lunares,"<span class=""sku"">BufandaLunas</span>","49,00€",,"Bufanda grande y larga de lana de merino. Por un lado es de color azul con las lunas de colores y por el otro lado de colores con las lunas azules. Una bufanda reversible para que te la pongas por el lado que más te gusta. Inspirada en las fases lunares y en todas sus formas; crecientes, menguantes, nuevas y llenas.","https://crisalidadesigner.com/wp-content/uploads/2020/09/Bufanda-Fases-Lunares-Crisalida-Negra-y-colores4-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/09/Bufanda-Fases-Lunares-Crisalida-Negra-y-colores3-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/09/Bufanda-Fases-Lunares-Crisalida-Negra-y-colores5.jpg"
Jersey Paisaje Atardecer,"<span class=""sku"">N/D</span>","129,00€",,"El jersey paisaje atardecer es muy cómodo. Es de cuello medio-alto y con manga ranglán. En varios colores, inspirado en los atardeceres de verano. Es de lana de merino para que no pases frío, porque la lana de merino se adapta a la temperatura de tu cuerpo. Además es un material que dura años, para que tus prendas formen parte de tu vida y de tu historia. Para que estos paisajes, formen parte de los tuyos. De tus fotografías y sobre todo de tus recuerdos.","https://crisalidadesigner.com/wp-content/uploads/2019/08/Jersey-Atardecer-Colección-2019-Paisajes-Lana-Merino-Crisálida.jpg,https://crisalidadesigner.com/wp-content/uploads/2019/08/Jersey-Atardecer-Colección-2019-Paisajes-Lana-Merino-Crisálida1.jpg,https://crisalidadesigner.com/wp-content/uploads/2019/08/Jersey-Atardecer-Colección-2019-Paisajes-Lana-Merino-Crisálida2.jpg,https://crisalidadesigner.com/wp-content/uploads/2019/08/Jersey-Atardecer-Colección-2019-Paisajes-Lana-Merino-Crisálida3.jpg,https://crisalidadesigner.com/wp-content/uploads/2019/08/Jersey-Atardecer-Colección-Paisajes-Lana-Merino-Crisálida3.jpg",None,1,0
Jersey Paisaje Atardecer,"<span class=""sku"">N/D</span>","129,00€",,"El jersey paisaje atardecer es muy cómodo. Es de cuello medio-alto y con manga ranglán. En varios colores, inspirado en los atardeceres de verano. Es de lana de merino para que no pases frío, porque la lana de merino se adapta a la temperatura de tu cuerpo. Además es un material que dura años, para que tus prendas formen parte de tu vida y de tu historia. Para que estos paisajes, formen parte de los tuyos. De tus fotografías y sobre todo de tus recuerdos.","https://crisalidadesigner.com/wp-content/uploads/2019/08/Jersey-Atardecer-Colección-2019-Paisajes-Lana-Merino-Crisálida.jpg,https://crisalidadesigner.com/wp-content/uploads/2019/08/Jersey-Atardecer-Colección-2019-Paisajes-Lana-Merino-Crisálida1.jpg,https://crisalidadesigner.com/wp-content/uploads/2019/08/Jersey-Atardecer-Colección-2019-Paisajes-Lana-Merino-Crisálida2.jpg,https://crisalidadesigner.com/wp-content/uploads/2019/08/Jersey-Atardecer-Colección-2019-Paisajes-Lana-Merino-Crisálida3.jpg,https://crisalidadesigner.com/wp-content/uploads/2019/08/Jersey-Atardecer-Colección-Paisajes-Lana-Merino-Crisálida3.jpg",None,2,1
Chaqueta Luna y Estrellas de color mostaza y azul,"<span class=""sku"">ChaquetaLunaEstrellas</span>","120,00€",,"En esta colección he querido inspirarme en el universo, los orígenes, las estrellas, la luna… Una colección de punto en la que nos sentimos como cuando miramos las estrellas y a los cuerpos celestes. Es como mirar al pasado porque la mayoría de ellas están a años luz. Hemos querido mirar atrás y regresar al Big Bang cuando estalló todo, el mayor caos y la mayor belleza de la historia. A cuando empezó a nacer la creatividad como con las Líneas de Nazca. O a los tiempos donde los hombres y las mujeres pasaban las horas mirando al cielo y aprendiendo de sus antepasados las estrellas. Y todo esto contemplado por nuestra gran luna, y todas sus fases, de ahí QUÉDATE LUNA. Porque nuestra pasión por el universo nos ha motivado para crear esta colección, porque somos polvo de estrellas y hemos cogido unas poquitas para hacer éstas prendas en las que hemos puesto toda nuestra ilusión y creatividad. La hemos llenado de magia y esperamos que te llegue un poco.","https://crisalidadesigner.com/wp-content/uploads/2017/09/Chaquetas-Lunas-y-estrellas-Lana-Merino-Mostaza-Azul-Crisálida1.jpg,https://crisalidadesigner.com/wp-content/uploads/2017/09/Chaquetas-lunas-y-estrellas-Crisalida5-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2017/09/Chaquetas-lunas-y-estrellas-Crisalida4-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2017/09/Chaquetas-lunas-y-estrellas-Crisalida3-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2017/09/Chaqueta-Luna-Estrellas-Crisálida3.jpg,https://crisalidadesigner.com/wp-content/uploads/2017/09/Chaqueta-azul-DETALLE-Crisálida1.jpg,https://crisalidadesigner.com/wp-content/uploads/2019/08/Medidas-Colección-QUÉDATE-LUNA-1.jpg",mostaza,Talla Única,0
Chaqueta Luna y Estrellas de color mostaza y azul,"<span class=""sku"">ChaquetaLunaEstrellas</span>","120,00€",,"En esta colección he querido inspirarme en el universo, los orígenes, las estrellas, la luna… Una colección de punto en la que nos sentimos como cuando miramos las estrellas y a los cuerpos celestes. Es como mirar al pasado porque la mayoría de ellas están a años luz. Hemos querido mirar atrás y regresar al Big Bang cuando estalló todo, el mayor caos y la mayor belleza de la historia. A cuando empezó a nacer la creatividad como con las Líneas de Nazca. O a los tiempos donde los hombres y las mujeres pasaban las horas mirando al cielo y aprendiendo de sus antepasados las estrellas. Y todo esto contemplado por nuestra gran luna, y todas sus fases, de ahí QUÉDATE LUNA. Porque nuestra pasión por el universo nos ha motivado para crear esta colección, porque somos polvo de estrellas y hemos cogido unas poquitas para hacer éstas prendas en las que hemos puesto toda nuestra ilusión y creatividad. La hemos llenado de magia y esperamos que te llegue un poco.","https://crisalidadesigner.com/wp-content/uploads/2017/09/Chaquetas-Lunas-y-estrellas-Lana-Merino-Mostaza-Azul-Crisálida1.jpg,https://crisalidadesigner.com/wp-content/uploads/2017/09/Chaquetas-lunas-y-estrellas-Crisalida5-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2017/09/Chaquetas-lunas-y-estrellas-Crisalida4-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2017/09/Chaquetas-lunas-y-estrellas-Crisalida3-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2017/09/Chaqueta-Luna-Estrellas-Crisálida3.jpg,https://crisalidadesigner.com/wp-content/uploads/2017/09/Chaqueta-azul-DETALLE-Crisálida1.jpg,https://crisalidadesigner.com/wp-content/uploads/2019/08/Medidas-Colección-QUÉDATE-LUNA-1.jpg",azul,Talla Única,1
Camiseta “Juntas es mejor.” Azul,"<span class=""sku"">N/D</span>","42,00€","35,00€",Camiseta “Juntas es mejor”. Es de 100% Algodón Peinado Orgánico. De color azul y está bordada también con hilo azul.,"https://crisalidadesigner.com/wp-content/uploads/2020/02/Camiseta-Algodón-Orgánico-Azul-Juntasesmejor-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/03/Camiseta-Algodón-Orgánico-Azul-Juntasesmejor1-Crisálida-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/03/Camisetas-Algodón-Orgánico-Juntasesmejor-Crisálida1-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/03/Camisetas-Algodón-Orgánico-Juntasesmejor-Crisálida-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/03/Camiseta-Bordada-Azul-Crisálida-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/03/Medidas-Camisetas-Juntasesmejor-Crisálida3-scaled.jpg",None,talla-xl,30
Camiseta “Juntas es mejor.” Azul,"<span class=""sku"">N/D</span>","42,00€","35,00€",Camiseta “Juntas es mejor”. Es de 100% Algodón Peinado Orgánico. De color azul y está bordada también con hilo azul.,"https://crisalidadesigner.com/wp-content/uploads/2020/02/Camiseta-Algodón-Orgánico-Azul-Juntasesmejor-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/03/Camiseta-Algodón-Orgánico-Azul-Juntasesmejor1-Crisálida-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/03/Camisetas-Algodón-Orgánico-Juntasesmejor-Crisálida1-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/03/Camisetas-Algodón-Orgánico-Juntasesmejor-Crisálida-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/03/Camiseta-Bordada-Azul-Crisálida-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/03/Medidas-Camisetas-Juntasesmejor-Crisálida3-scaled.jpg",None,talla-xs,30
Camiseta “Juntas es mejor.” Azul,"<span class=""sku"">N/D</span>","42,00€","35,00€",Camiseta “Juntas es mejor”. Es de 100% Algodón Peinado Orgánico. De color azul y está bordada también con hilo azul.,"https://crisalidadesigner.com/wp-content/uploads/2020/02/Camiseta-Algodón-Orgánico-Azul-Juntasesmejor-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/03/Camiseta-Algodón-Orgánico-Azul-Juntasesmejor1-Crisálida-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/03/Camisetas-Algodón-Orgánico-Juntasesmejor-Crisálida1-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/03/Camisetas-Algodón-Orgánico-Juntasesmejor-Crisálida-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/03/Camiseta-Bordada-Azul-Crisálida-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/03/Medidas-Camisetas-Juntasesmejor-Crisálida3-scaled.jpg",None,talla-s,30
Camiseta “Juntas es mejor.” Azul,"<span class=""sku"">N/D</span>","42,00€","35,00€",Camiseta “Juntas es mejor”. Es de 100% Algodón Peinado Orgánico. De color azul y está bordada también con hilo azul.,"https://crisalidadesigner.com/wp-content/uploads/2020/02/Camiseta-Algodón-Orgánico-Azul-Juntasesmejor-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/03/Camiseta-Algodón-Orgánico-Azul-Juntasesmejor1-Crisálida-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/03/Camisetas-Algodón-Orgánico-Juntasesmejor-Crisálida1-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/03/Camisetas-Algodón-Orgánico-Juntasesmejor-Crisálida-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/03/Camiseta-Bordada-Azul-Crisálida-scaled.jpg,https://crisalidadesigner.com/wp-content/uploads/2020/03/Medidas-Camisetas-Juntasesmejor-Crisálida3-scaled.jpg",None,talla-m,30
